utc_timestamp,cet_cest_timestamp,CY_load_actual_entsoe_transparency,CY_load_forecast_entsoe_transparency,CY_wind_onshore_generation_actual,GB_GBN_load_actual_entsoe_transparency,GB_GBN_load_forecast_entsoe_transparency,GB_GBN_solar_capacity,GB_GBN_solar_generation_actual,GB_GBN_solar_profile,GB_GBN_wind_capacity,GB_GBN_wind_generation_actual,GB_GBN_wind_profile,GB_GBN_wind_offshore_capacity,GB_GBN_wind_offshore_generation_actual,GB_GBN_wind_offshore_profile,GB_GBN_wind_onshore_capacity,GB_GBN_wind_onshore_generation_actual,GB_GBN_wind_onshore_profile,GB_NIR_load_actual_entsoe_transparency,GB_NIR_load_forecast_entsoe_transparency,GB_NIR_solar_capacity,GB_NIR_wind_onshore_capacity,GB_NIR_wind_onshore_generation_actual,GB_UKM_load_actual_entsoe_transparency,GB_UKM_load_forecast_entsoe_transparency,GB_UKM_solar_capacity,GB_UKM_solar_generation_actual,GB_UKM_wind_capacity,GB_UKM_wind_generation_actual,GB_UKM_wind_offshore_capacity,GB_UKM_wind_offshore_generation_actual,GB_UKM_wind_onshore_capacity,GB_UKM_wind_onshore_generation_actual,IE_load_actual_entsoe_transparency,IE_load_forecast_entsoe_transparency,IE_wind_onshore_generation_actual,IE_sem_load_actual_entsoe_transparency,IE_sem_load_forecast_entsoe_transparency,IE_sem_price_day_ahead,IE_sem_wind_onshore_generation_actual
2016-12-05T16:30:00Z,2016-12-05T17:30:00+0100,639.6300,745.4600,4.1100,55563.0000,54219.0000,7469.0000,0.0000,0.0000,14391.0000,1316.7700,0.0915,5094.0000,543.8400,0.1068,9297.0000,772.9300,0.0831,1354.0000,1384.7500,15.0000,702.0000,81.7500,56917.0000,55603.7500,7483.0000,0.0000,15093.0000,1398.5200,5094.0000,543.8400,9999.0000,854.6800,4448.7600,4315.0000,430.8600,5802.7600,5699.7500,85.6700,512.6100
2016-12-05T17:00:00Z,2016-12-05T18:00:00+0100,639.9800,724.0700,11.0000,55921.0000,53739.0000,7469.0000,0.0000,0.0000,14391.0000,1287.3800,0.0895,5094.0000,526.5600,0.1034,9297.0000,760.8200,0.0818,1410.0000,1524.3400,15.0000,702.0000,86.6700,57331.0000,55263.3400,7483.0000,0.0000,15093.0000,1374.0500,5094.0000,526.5600,9999.0000,847.4900,4589.6300,4541.0000,462.6600,5999.6300,6065.3400,182.1200,549.3300
2016-12-05T17:30:00Z,2016-12-05T18:30:00+0100,635.3100,716.6700,17.2300,55302.0000,53169.0000,7469.0000,0.0000,0.0000,14391.0000,1294.3100,0.0899,5094.0000,516.4900,0.1014,9297.0000,777.8200,0.0837,1540.0000,1606.3200,15.0000,702.0000,78.8700,56842.0000,54775.3200,7483.0000,0.0000,15093.0000,1373.1800,5094.0000,516.4900,9999.0000,856.6900,4619.4100,4589.0000,505.9200,6159.4100,6195.3200,265.5000,584.7900
2016-12-05T18:00:00Z,2016-12-05T19:00:00+0100,619.5900,712.0200,25.1200,54611.0000,52672.0000,7469.0000,0.0000,0.0000,14391.0000,1314.2500,0.0913,5094.0000,541.0000,0.1062,9297.0000,773.2500,0.0832,1609.0000,1603.8000,15.0000,702.0000,103.9900,56220.0000,54275.8000,7483.0000,0.0000,15093.0000,1418.2400,5094.0000,541.0000,9999.0000,877.2400,4547.3800,4585.0000,520.5500,6156.3800,6188.8000,174.0700,624.5400
2016-12-05T18:30:00Z,2016-12-05T19:30:00+0100,609.6400,694.5900,32.2500,54277.0000,52022.0000,7469.0000,0.0000,0.0000,14391.0000,1296.5400,0.0901,5094.0000,521.7200,0.1024,9297.0000,774.8200,0.0833,1612.0000,1557.9300,15.0000,702.0000,111.2800,55889.0000,53579.9300,7483.0000,0.0000,15093.0000,1407.8200,5094.0000,521.7200,9999.0000,886.1000,4467.2700,4491.0000,553.8500,6079.2700,6048.9300,69.7900,665.1300
2016-12-05T19:00:00Z,2016-12-05T20:00:00+0100,595.0000,681.7000,31.3700,53951.0000,50912.0000,7469.0000,0.0000,0.0000,14391.0000,1357.8300,0.0944,5094.0000,581.9200,0.1142,9297.0000,775.9100,0.0835,1566.0000,1479.8300,15.0000,702.0000,122.4200,55517.0000,52391.8300,7483.0000,0.0000,15093.0000,1480.2500,5094.0000,581.9200,9999.0000,898.3300,4410.1800,4407.0000,619.2200,5976.1800,5886.8300,70.0300,741.6400
2016-12-05T19:30:00Z,2016-12-05T20:30:00+0100,572.4900,668.5100,28.5500,52726.0000,49556.0000,7469.0000,0.0000,0.0000,14391.0000,1445.6400,0.1005,5094.0000,639.7500,0.1256,9297.0000,805.8900,0.0867,1497.0000,1418.8000,15.0000,702.0000,126.9200,54223.0000,50974.8000,7483.0000,0.0000,15093.0000,1572.5600,5094.0000,639.7500,9999.0000,932.8100,4295.2100,4342.0000,624.0700,5792.2100,5760.8000,42.5700,750.9900
2016-12-05T20:00:00Z,2016-12-05T21:00:00+0100,542.9300,655.5900,27.8400,50111.0000,47949.0000,7469.0000,0.0000,0.0000,14391.0000,1530.3000,0.1063,5094.0000,660.7500,0.1297,9297.0000,869.5500,0.0935,1448.0000,1382.0900,15.0000,702.0000,142.8100,51559.0000,49331.0900,7483.0000,0.0000,15093.0000,1673.1100,5094.0000,660.7500,9999.0000,1012.3600,4193.4300,4218.0000,656.2900,5641.4300,5600.0900,44.0600,799.1000
2016-12-05T20:30:00Z,2016-12-05T21:30:00+0100,511.5100,638.9200,26.4000,48091.0000,45741.0000,7469.0000,0.0000,0.0000,14391.0000,1524.8400,0.1060,5094.0000,662.7700,0.1301,9297.0000,862.0700,0.0927,1415.0000,1344.7500,15.0000,702.0000,162.2900,49506.0000,47085.7500,7483.0000,0.0000,15093.0000,1687.1300,5094.0000,662.7700,9999.0000,1024.3600,4063.2200,4111.0000,705.5200,5478.2200,5455.7500,42.5700,867.8100
2016-12-05T21:00:00Z,2016-12-05T22:00:00+0100,483.5100,601.9600,21.6800,45357.0000,43342.0000,7469.0000,0.0000,0.0000,14391.0000,1628.1300,0.1131,5094.0000,696.3300,0.1367,9297.0000,931.8000,0.1002,1373.0000,1298.1800,15.0000,702.0000,157.2200,46730.0000,44640.1800,7483.0000,0.0000,15093.0000,1785.3500,5094.0000,696.3300,9999.0000,1089.0200,3946.0200,3984.0000,720.5800,5319.0200,5282.1800,45.6900,877.8000
2016-12-05T21:30:00Z,2016-12-05T22:30:00+0100,452.5100,597.1400,26.1000,42581.0000,41070.0000,7469.0000,0.0000,0.0000,14391.0000,1457.6700,0.1013,5094.0000,476.0100,0.0934,9297.0000,981.6600,0.1056,1330.0000,1238.2600,15.0000,702.0000,134.1100,43911.0000,42308.2600,7483.0000,0.0000,15093.0000,1591.7800,5094.0000,476.0100,9999.0000,1115.7700,3768.1600,3841.0000,744.5100,5098.1600,5079.2600,40.7700,878.6200
2016-12-05T22:00:00Z,2016-12-05T23:00:00+0100,420.7500,554.3200,27.3400,40084.0000,38749.0000,7469.0000,0.0000,0.0000,14391.0000,1467.1800,0.1020,5094.0000,384.0200,0.0754,9297.0000,1083.1600,0.1165,1281.0000,1168.0100,15.0000,702.0000,136.7700,41365.0000,39917.0100,7483.0000,0.0000,15093.0000,1603.9500,5094.0000,384.0200,9999.0000,1219.9300,3551.1500,3639.0000,745.0300,4832.1500,4807.0100,40.7700,881.8000
2016-12-05T22:30:00Z,2016-12-05T23:30:00+0100,394.8700,527.1100,26.0500,37801.0000,36320.0000,7469.0000,0.0000,0.0000,14391.0000,1597.8900,0.1110,5094.0000,443.6600,0.0871,9297.0000,1154.2300,0.1242,1215.0000,1099.7100,15.0000,702.0000,153.4200,39016.0000,37419.7100,7483.0000,0.0000,15093.0000,1751.3100,5094.0000,443.6600,9999.0000,1307.6500,3402.5000,3440.0000,830.0400,4617.5000,4539.7100,36.1000,983.4600
2016-12-05T23:00:00Z,2016-12-06T00:00:00+0100,374.3700,511.1200,27.4500,35465.0000,34413.0000,7469.0000,0.0000,0.0000,14391.0000,1693.1900,0.1177,5094.0000,527.4400,0.1035,9297.0000,1165.7500,0.1254,1153.0000,1021.9300,15.0000,702.0000,149.7200,36618.0000,35434.9300,7483.0000,0.0000,15093.0000,1842.9100,5094.0000,527.4400,9999.0000,1315.4700,3284.3200,3366.0000,851.2900,4437.3200,4387.9300,44.7100,1001.0100
2016-12-05T23:30:00Z,2016-12-06T00:30:00+0100,359.6400,492.5600,24.5400,33356.0000,32758.0000,7469.0000,0.0000,0.0000,14391.0000,1580.5700,0.1098,5094.0000,414.9900,0.0815,9297.0000,1165.5800,0.1254,1062.0000,935.9500,15.0000,702.0000,147.6700,34418.0000,33693.9500,7483.0000,0.0000,15093.0000,1728.2400,5094.0000,414.9900,9999.0000,1313.2500,3255.8100,3325.0000,912.8600,4317.8100,4260.9500,42.8100,1060.5300
2016-12-06T00:00:00Z,2016-12-06T01:00:00+0100,350.2600,468.7400,21.2100,33354.0000,32799.0000,7469.0000,0.0000,0.0000,14391.0000,1538.9400,0.1069,5094.0000,418.0200,0.0821,9297.0000,1120.9200,0.1206,958.0000,838.4000,15.0000,702.0000,141.7100,34312.0000,33637.4000,7483.0000,0.0000,15093.0000,1680.6500,5094.0000,418.0200,9999.0000,1262.6300,3076.5700,3176.0000,900.1500,4034.5700,4014.4000,40.5100,1041.8600
2016-12-06T00:30:00Z,2016-12-06T01:30:00+0100,343.3100,458.8800,19.2200,32449.0000,33087.0000,7469.0000,0.0000,0.0000,14391.0000,1512.1700,0.1051,5094.0000,398.9400,0.0783,9297.0000,1113.2300,0.1197,879.0000,814.2700,15.0000,702.0000,177.3000,33328.0000,33901.2700,7483.0000,0.0000,15093.0000,1689.4700,5094.0000,398.9400,9999.0000,1290.5300,2913.0200,2973.0000,910.4300,3792.0200,3787.2700,36.1000,1087.7300
2016-12-06T01:00:00Z,2016-12-06T02:00:00+0100,339.6600,451.6300,22.7000,32003.0000,32766.0000,7469.0000,0.0000,0.0000,14391.0000,1464.7100,0.1018,5094.0000,344.4100,0.0676,9297.0000,1120.3000,0.1205,821.0000,765.6400,15.0000,702.0000,165.5800,32824.0000,33531.6400,7483.0000,0.0000,15093.0000,1630.2900,5094.0000,344.4100,9999.0000,1285.8800,2785.6800,2851.0000,956.8200,3606.6800,3616.6400,35.6700,1122.4000
2016-12-06T01:30:00Z,2016-12-06T02:30:00+0100,335.7700,441.1400,21.0000,31377.0000,32179.0000,7469.0000,0.0000,0.0000,14391.0000,1388.6800,0.0965,5094.0000,327.4400,0.0643,9297.0000,1061.2400,0.1141,772.0000,748.5600,15.0000,702.0000,172.4000,32149.0000,32927.5600,7483.0000,0.0000,15093.0000,1561.0800,5094.0000,327.4400,9999.0000,1233.6400,2694.2400,2724.0000,999.9200,3466.2400,3472.5600,35.6700,1172.3200
2016-12-06T02:00:00Z,2016-12-06T03:00:00+0100,339.0200,444.9300,21.5500,30881.0000,32026.0000,7469.0000,0.0000,0.0000,14391.0000,1329.0800,0.0924,5094.0000,326.8600,0.0642,9297.0000,1002.2200,0.1078,751.0000,752.3200,15.0000,702.0000,195.9200,31632.0000,32778.3200,7483.0000,0.0000,15093.0000,1525.0000,5094.0000,326.8600,9999.0000,1198.1400,2624.0400,2634.0000,1015.2700,3375.0400,3386.3200,35.6700,1211.1900
2016-12-06T02:30:00Z,2016-12-06T03:30:00+0100,344.3200,450.2000,22.5100,30820.0000,31948.0000,7469.0000,0.0000,0.0000,14391.0000,1371.4100,0.0953,5094.0000,315.1100,0.0619,9297.0000,1056.3000,0.1136,740.0000,741.0800,15.0000,702.0000,212.4100,31560.0000,32689.0800,7483.0000,0.0000,15093.0000,1583.8200,5094.0000,315.1100,9999.0000,1268.7100,2570.5100,2591.0000,1080.9800,3310.5100,3332.0800,35.6700,1293.3900
2016-12-06T03:00:00Z,2016-12-06T04:00:00+0100,356.0700,438.8300,20.5000,31226.0000,31523.0000,7469.0000,0.0000,0.0000,14391.0000,1365.6600,0.0949,5094.0000,337.5200,0.0663,9297.0000,1028.1400,0.1106,727.0000,730.2400,15.0000,702.0000,198.4300,31953.0000,32253.2400,7483.0000,0.0000,15093.0000,1564.0900,5094.0000,337.5200,9999.0000,1226.5700,2511.9100,2543.0000,1136.6400,3238.9100,3273.2400,35.6700,1335.0700
2016-12-06T03:30:00Z,2016-12-06T04:30:00+0100,376.4800,439.7700,18.9900,30786.0000,31287.0000,7469.0000,0.0000,0.0000,14391.0000,1335.8800,0.0928,5094.0000,310.2200,0.0609,9297.0000,1025.6600,0.1103,711.0000,717.8400,15.0000,702.0000,230.8400,31497.0000,32004.8400,7483.0000,0.0000,15093.0000,1566.7200,5094.0000,310.2200,9999.0000,1256.5000,2501.8700,2521.0000,1127.5700,3212.8700,3238.8400,34.5800,1358.4100
2016-12-06T04:00:00Z,2016-12-06T05:00:00+0100,404.0900,456.0100,19.8700,29656.0000,31263.0000,7469.0000,0.0000,0.0000,14391.0000,1329.1500,0.0924,5094.0000,275.1500,0.0540,9297.0000,1054.0000,0.1134,704.0000,717.8200,15.0000,702.0000,236.7400,30360.0000,31980.8200,7483.0000,0.0000,15093.0000,1565.8900,5094.0000,275.1500,9999.0000,1290.7400,2464.2400,2500.0000,1144.0400,3168.2400,3217.8200,34.5800,1380.7800
2016-12-06T04:30:00Z,2016-12-06T05:30:00+0100,445.8800,489.9400,21.5600,29863.0000,31481.0000,7469.0000,0.0000,0.0000,14391.0000,1241.1700,0.0862,5094.0000,220.8200,0.0433,9297.0000,1020.3500,0.1098,692.0000,712.3300,15.0000,702.0000,253.2900,30555.0000,32193.3300,7483.0000,0.0000,15093.0000,1494.4600,5094.0000,220.8200,9999.0000,1273.6400,2484.9100,2485.0000,1249.0200,3176.9100,3197.3300,34.5800,1502.3100
2016-12-06T05:00:00Z,2016-12-06T06:00:00+0100,470.2400,530.9500,21.4800,30554.0000,32300.0000,7469.0000,0.0000,0.0000,14391.0000,1284.7700,0.0893,5094.0000,195.8100,0.0384,9297.0000,1088.9600,0.1171,696.0000,714.6300,15.0000,702.0000,298.8000,31250.0000,33014.6300,7483.0000,0.0000,15093.0000,1583.5700,5094.0000,195.8100,9999.0000,1387.7600,2505.2200,2494.0000,1316.0300,3201.2200,3208.6300,34.5800,1614.8300
2016-12-06T05:30:00Z,2016-12-06T06:30:00+0100,475.9600,566.1600,19.0800,31983.0000,34874.0000,7469.0000,0.0000,0.0000,14391.0000,1325.1200,0.0921,5094.0000,210.2400,0.0413,9297.0000,1114.8800,0.1199,700.0000,720.4000,15.0000,702.0000,342.3800,32683.0000,35594.4000,7483.0000,0.0000,15093.0000,1667.5000,5094.0000,210.2400,9999.0000,1457.2600,2544.4700,2503.0000,1391.2600,3244.4700,3223.4000,34.5800,1733.6400
2016-12-06T06:00:00Z,2016-12-06T07:00:00+0100,486.0300,615.7200,15.7200,35204.0000,38660.0000,7469.0000,0.0000,0.0000,14391.0000,1305.5800,0.0907,5094.0000,201.9300,0.0396,9297.0000,1103.6500,0.1187,704.0000,738.3000,15.0000,702.0000,331.2400,35908.0000,39398.3000,7483.0000,0.0000,15093.0000,1636.8200,5094.0000,201.9300,9999.0000,1434.8900,2634.0500,2566.0000,1353.6000,3338.0500,3304.3000,33.7600,1684.8400
2016-12-06T06:30:00Z,2016-12-06T07:30:00+0100,483.7500,655.6200,13.1100,39132.0000,42927.0000,7469.0000,0.0000,0.0000,14391.0000,1390.0600,0.0966,5094.0000,226.2600,0.0444,9297.0000,1163.8000,0.1252,725.0000,789.7700,15.0000,702.0000,333.2400,39857.0000,43716.7700,7483.0000,0.0000,15093.0000,1723.3000,5094.0000,226.2600,9999.0000,1497.0400,2867.5700,2743.0000,1500.9300,3592.5700,3532.7700,35.1000,1834.1700
2016-12-06T07:00:00Z,2016-12-06T08:00:00+0100,479.2500,676.2600,8.6300,43946.0000,46323.0000,7469.0000,0.0000,0.0000,14391.0000,1436.3700,0.0998,5094.0000,240.4700,0.0472,9297.0000,1195.9000,0.1286,772.0000,889.3200,15.0000,702.0000,378.6300,44718.0000,47212.3200,7483.0000,0.0000,15093.0000,1815.0000,5094.0000,240.4700,9999.0000,1574.5300,3158.6400,3026.0000,1489.4100,3930.6400,3915.3200,36.1000,1868.0400
2016-12-06T07:30:00Z,2016-12-06T08:30:00+0100,474.9000,696.3800,10.5900,46010.0000,47497.0000,7469.0000,2.0000,0.0003,14391.0000,1468.5800,0.1020,5094.0000,292.4900,0.0574,9297.0000,1176.0900,0.1265,860.0000,1012.6300,15.0000,702.0000,385.5200,46870.0000,48509.6300,7483.0000,2.0000,15093.0000,1854.1000,5094.0000,292.4900,9999.0000,1561.6100,3556.2900,3377.0000,1506.5200,4416.2900,4389.6300,48.2300,1892.0400
2016-12-06T08:00:00Z,2016-12-06T09:00:00+0100,469.3400,726.8000,11.0900,46715.0000,47393.0000,7469.0000,78.0000,0.0104,14391.0000,1603.2100,0.1114,5094.0000,286.8700,0.0563,9297.0000,1316.3400,0.1416,981.0000,1170.4100,15.0000,702.0000,347.1600,47696.0000,48563.4100,7483.0000,78.0000,15093.0000,1950.3700,5094.0000,286.8700,9999.0000,1663.5000,3769.8100,3660.0000,1463.3500,4750.8100,4830.4100,52.1100,1810.5100
2016-12-06T08:30:00Z,2016-12-06T09:30:00+0100,466.8500,747.9000,10.8300,46793.0000,47280.0000,7469.0000,176.0000,0.0236,14391.0000,1647.2200,0.1145,5094.0000,299.3100,0.0588,9297.0000,1347.9100,0.1450,1143.0000,1263.5900,15.0000,702.0000,395.9200,47936.0000,48543.5900,7483.0000,176.0000,15093.0000,2043.1400,5094.0000,299.3100,9999.0000,1743.8300,3778.7700,3702.0000,1444.5400,4921.7700,4965.5900,52.1100,1840.4600
2016-12-06T09:00:00Z,2016-12-06T10:00:00+0100,469.9200,785.9300,11.4300,48184.0000,47723.0000,7469.0000,323.0000,0.0432,14391.0000,1808.7800,0.1257,5094.0000,327.2300,0.0642,9297.0000,1481.5500,0.1594,1249.0000,1281.5000,15.0000,702.0000,385.0300,49433.0000,49004.5000,7483.0000,323.0000,15093.0000,2193.8100,5094.0000,327.2300,9999.0000,1866.5800,3773.2500,3738.0000,1490.8000,5022.2500,5019.5000,52.1100,1875.8300
2016-12-06T09:30:00Z,2016-12-06T10:30:00+0100,467.8600,823.4000,10.9000,48395.0000,47825.0000,7469.0000,483.0000,0.0647,14391.0000,1883.8700,0.1309,5094.0000,346.0500,0.0679,9297.0000,1537.8200,0.1654,1261.0000,1278.5100,15.0000,702.0000,407.1700,49656.0000,49103.5100,7483.0000,483.0000,15093.0000,2291.0400,5094.0000,346.0500,9999.0000,1944.9900,3862.4800,3862.0000,1557.7000,5123.4800,5140.5100,51.9700,1964.8700
2016-12-06T10:00:00Z,2016-12-06T11:00:00+0100,472.1100,830.2600,10.0700,48696.0000,47917.0000,7469.0000,557.0000,0.0746,14391.0000,1976.0900,0.1373,5094.0000,335.4200,0.0658,9297.0000,1640.6700,0.1765,1267.0000,1324.6200,15.0000,702.0000,385.0200,49963.0000,49241.6200,7483.0000,557.0000,15093.0000,2361.1100,5094.0000,335.4200,9999.0000,2025.6900,3882.3400,3899.0000,1618.5900,5149.3400,5223.6200,49.7100,2003.6100
2016-12-06T10:30:00Z,2016-12-06T11:30:00+0100,466.7000,847.1200,8.0800,48796.0000,48100.0000,7469.0000,653.0000,0.0874,14391.0000,2050.3000,0.1425,5094.0000,401.6500,0.0788,9297.0000,1648.6500,0.1773,1291.0000,1317.8100,15.0000,702.0000,407.5900,50087.0000,49417.8100,7483.0000,653.0000,15093.0000,2457.8900,5094.0000,401.6500,9999.0000,2056.2400,3902.8000,3910.0000,1680.9700,5193.8000,5227.8100,46.5900,2088.5600
2016-12-06T11:00:00Z,2016-12-06T12:00:00+0100,463.8800,832.2100,6.6700,48874.0000,48114.0000,7469.0000,762.0000,0.1020,14391.0000,1979.7600,0.1376,5094.0000,347.7800,0.0683,9297.0000,1631.9800,0.1755,1289.0000,1305.0800,15.0000,702.0000,397.1100,50163.0000,49419.0800,7483.0000,762.0000,15093.0000,2376.8700,5094.0000,347.7800,9999.0000,2029.0900,3899.9100,3916.0000,1678.4400,5188.9100,5221.0800,48.1100,2075.5500
2016-12-06T11:30:00Z,2016-12-06T12:30:00+0100,466.5100,885.2200,6.4300,48975.0000,47971.0000,7469.0000,874.0000,0.1170,14391.0000,1981.0100,0.1377,5094.0000,304.1100,0.0597,9297.0000,1676.9000,0.1804,1278.0000,1305.4600,15.0000,702.0000,499.4000,50253.0000,49276.4600,7483.0000,874.0000,15093.0000,2480.4100,5094.0000,304.1100,9999.0000,2176.3000,3928.4200,3930.0000,1699.1500,5206.4200,5235.4600,46.9000,2198.5500
2016-12-06T12:00:00Z,2016-12-06T13:00:00+0100,472.7500,901.4900,5.3700,48843.0000,47786.0000,7469.0000,855.0000,0.1145,14391.0000,2038.1400,0.1416,5094.0000,315.9200,0.0620,9297.0000,1722.2200,0.1852,1286.0000,1290.7700,15.0000,702.0000,509.9000,50129.0000,49076.7700,7483.0000,855.0000,15093.0000,2548.0400,5094.0000,315.9200,9999.0000,2232.1200,3939.4400,3874.0000,1728.0300,5225.4400,5164.7700,46.8300,2237.9300
2016-12-06T12:30:00Z,2016-12-06T13:30:00+0100,478.0600,865.7000,5.0700,48924.0000,47785.0000,7469.0000,781.0000,0.1046,14391.0000,2142.7700,0.1489,5094.0000,312.1500,0.0613,9297.0000,1830.6200,0.1969,1284.0000,1284.2700,15.0000,702.0000,516.5700,50208.0000,49069.2700,7483.0000,781.0000,15093.0000,2659.3400,5094.0000,312.1500,9999.0000,2347.1900,3968.0200,3901.0000,1700.2900,5252.0200,5185.2700,46.8600,2216.8600
2016-12-06T13:00:00Z,2016-12-06T14:00:00+0100,489.9100,850.7000,2.8300,48378.0000,47675.0000,7469.0000,593.0000,0.0794,14391.0000,2296.0100,0.1595,5094.0000,449.6600,0.0883,9297.0000,1846.3500,0.1986,1280.0000,1282.3700,15.0000,702.0000,507.0300,49658.0000,48957.3700,7483.0000,593.0000,15093.0000,2803.0400,5094.0000,449.6600,9999.0000,2353.3800,3940.8600,3903.0000,1608.3300,5220.8600,5185.3700,49.9800,2115.3600
2016-12-06T13:30:00Z,2016-12-06T14:30:00+0100,497.8900,868.8600,2.2800,48183.0000,47605.0000,7469.0000,456.0000,0.0611,14391.0000,2340.6900,0.1626,5094.0000,505.0900,0.0992,9297.0000,1835.6000,0.1974,1275.0000,1270.1300,15.0000,702.0000,495.5900,49458.0000,48875.1300,7483.0000,456.0000,15093.0000,2836.2800,5094.0000,505.0900,9999.0000,2331.1900,3886.1600,3850.0000,1630.5900,5161.1600,5120.1300,50.9200,2126.1800
2016-12-06T14:00:00Z,2016-12-06T15:00:00+0100,510.5300,855.5800,2.0200,47620.0000,47490.0000,7469.0000,342.0000,0.0458,14391.0000,2646.0500,0.1839,5094.0000,577.1600,0.1133,9297.0000,2068.8900,0.2225,1288.0000,1239.3900,15.0000,702.0000,488.4800,48908.0000,48729.3900,7483.0000,342.0000,15093.0000,3134.5300,5094.0000,577.1600,9999.0000,2557.3700,3862.5100,3846.0000,1587.9700,5150.5100,5085.3900,51.1400,2076.4500
2016-12-06T14:30:00Z,2016-12-06T15:30:00+0100,544.3800,863.2100,1.8700,47388.0000,47152.0000,7469.0000,214.0000,0.0287,14391.0000,2953.6400,0.2052,5094.0000,728.3600,0.1430,9297.0000,2225.2800,0.2394,1249.0000,1239.1700,15.0000,702.0000,525.7500,48637.0000,48391.1700,7483.0000,214.0000,15093.0000,3479.3900,5094.0000,728.3600,9999.0000,2751.0300,3894.0300,3848.0000,1569.4800,5143.0300,5087.1700,51.1000,2095.2300
2016-12-06T15:00:00Z,2016-12-06T16:00:00+0100,601.3700,856.4900,2.0500,48958.0000,47475.0000,7469.0000,104.0000,0.0139,14391.0000,3154.2000,0.2192,5094.0000,786.5500,0.1544,9297.0000,2367.6500,0.2547,1233.0000,1265.8700,15.0000,702.0000,477.8400,50191.0000,48740.8700,7483.0000,104.0000,15093.0000,3632.0400,5094.0000,786.5500,9999.0000,2845.4900,3923.8800,3854.0000,1591.7400,5156.8800,5119.8700,50.3100,2069.5800
2016-12-06T15:30:00Z,2016-12-06T16:30:00+0100,621.7700,851.1300,2.0800,50345.0000,49231.0000,7469.0000,27.0000,0.0036,14391.0000,3298.3900,0.2292,5094.0000,854.3500,0.1677,9297.0000,2444.0400,0.2629,1249.0000,1263.9100,15.0000,702.0000,491.4200,51594.0000,50494.9100,7483.0000,27.0000,15093.0000,3789.8100,5094.0000,854.3500,9999.0000,2935.4600,4013.9400,3948.0000,1687.7900,5262.9400,5211.9100,48.3600,2179.2100
2016-12-06T16:00:00Z,2016-12-06T17:00:00+0100,626.6700,845.3700,1.7400,53953.0000,51788.0000,7469.0000,0.0000,0.0000,14391.0000,3631.9500,0.2524,5094.0000,909.7000,0.1786,9297.0000,2722.2500,0.2928,1255.0000,1303.6200,15.0000,702.0000,489.3500,55208.0000,53091.6200,7483.0000,0.0000,15093.0000,4121.3000,5094.0000,909.7000,9999.0000,3211.6000,4121.9300,4007.0000,1631.0100,5376.9300,5310.6200,56.9500,2120.3600
2016-12-06T16:30:00Z,2016-12-06T17:30:00+0100,633.5000,800.8800,0.9200,54924.0000,53275.0000,7469.0000,0.0000,0.0000,14391.0000,3550.0900,0.2467,5094.0000,903.0200,0.1773,9297.0000,2647.0700,0.2847,1309.0000,1352.4000,15.0000,702.0000,429.1400,56233.0000,54627.4000,7483.0000,0.0000,15093.0000,3979.2300,5094.0000,903.0200,9999.0000,3076.2100,4391.1500,4326.0000,1736.5300,5700.1500,5678.4000,67.3300,2165.6700
2016-12-06T17:00:00Z,2016-12-06T18:00:00+0100,628.5000,792.5000,0.2600,55184.0000,53279.0000,7469.0000,0.0000,0.0000,14391.0000,3674.6500,0.2553,5094.0000,848.7700,0.1666,9297.0000,2825.8800,0.3040,1393.0000,1481.3500,15.0000,702.0000,418.3700,56577.0000,54760.3500,7483.0000,0.0000,15093.0000,4093.0200,5094.0000,848.7700,9999.0000,3244.2500,4536.9100,4522.0000,1682.7900,5929.9100,6003.3500,129.6000,2101.1600
2016-12-06T17:30:00Z,2016-12-06T18:30:00+0100,625.5400,761.3600,0.0600,54582.0000,52613.0000,7469.0000,0.0000,0.0000,14391.0000,3907.0300,0.2715,5094.0000,872.7200,0.1713,9297.0000,3034.3100,0.3264,1492.0000,1596.1200,15.0000,702.0000,459.1400,56074.0000,54209.1200,7483.0000,0.0000,15093.0000,4366.1700,5094.0000,872.7200,9999.0000,3493.4500,4552.7900,4580.0000,1662.0200,6044.7900,6176.1200,69.8400,2121.1600
2016-12-06T18:00:00Z,2016-12-06T19:00:00+0100,616.3400,748.3100,0.0000,53408.0000,51912.0000,7469.0000,0.0000,0.0000,14391.0000,4116.5600,0.2861,5094.0000,860.4400,0.1689,9297.0000,3256.1200,0.3502,1555.0000,1604.0500,15.0000,702.0000,469.0300,54963.0000,53516.0500,7483.0000,0.0000,15093.0000,4585.5900,5094.0000,860.4400,9999.0000,3725.1500,4487.3600,4571.0000,1597.3000,6042.3600,6175.0500,69.8700,2066.3300
2016-12-06T18:30:00Z,2016-12-06T19:30:00+0100,604.8300,740.5400,0.0000,52548.0000,51070.0000,7469.0000,0.0000,0.0000,14391.0000,4236.4700,0.2944,5094.0000,951.8900,0.1869,9297.0000,3284.5800,0.3533,1557.0000,1559.2300,15.0000,702.0000,391.1200,54105.0000,52629.2300,7483.0000,0.0000,15093.0000,4627.5900,5094.0000,951.8900,9999.0000,3675.7000,4434.5800,4486.0000,1631.5600,5991.5800,6045.2300,70.0900,2022.6800
